#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  ESO138-010              | PGC059373,IRAS16546-6008,IRAS16545-6008,HIPASSJ1658-60,FAIR0330,ESOLV1380100,ESO138-010,2MASXJ16590295-6012576                                                                                                                                                                                                                                      |     59373 |  30.78 |  30.29 |   16.98413 |  -60.21606 |     1145 |        3 |     1145 |        4 |      942 |   48.5 |   48.7 |     0.14 |     0.04 | Sd    |      |       |           |             |   7.9 |   0.5 |     1.77 |     0.03 |  92.64 |   3.04 | 123.33 |   4.28 |  11.99 |   0.19 |  11.87 |   0.95 |  10.40 |    NaN |    NaN |    NaN |
  ESO138-014              | RFGC3238,PGC059635,HIPASSJ1707-62,FGCE1268,ESOLV1380140,ESO138-014,6dFJ1707000-620505,2MFGC13685,2MASXJ17070002-6205042,2MASSJ17070000-6205055                                                                                                                                                                                                      |     59635 |  31.39 |  31.66 |   17.11666 |  -62.08480 |     1508 |        3 |     1508 |        4 |     1298 |  136.3 |   90.0 |     0.79 |     0.03 | SBcd  | B    |       |           |             |   6.7 |   0.7 |     1.43 |     0.03 | 102.81 |   1.68 | 102.81 |    NaN |  13.45 |   0.15 |    NaN |   0.62 |  11.93 |    NaN |    NaN |  11.82 |
  NGC0672                 | VV338:,UGC01256,PGC006595,NGC0672,MCG+04-05-011,KPG040B,IRAS01450+2711,IRAS01450+2710,HI_J014753.9+272555,CGCG482-016,ALFALFA2-169,AGC001256,2MFGC01346,2MASXJ01475452+2725580                                                                                                                                                                      |      6595 |  29.52 |  29.29 |    1.79832 |   27.43198 |      425 |        4 |      427 |        2 |      507 |   68.6 |   69.6 |     0.41 |     0.03 | SBc   | B    |       | M         |             |   6.0 |   0.3 |     1.85 |     0.02 |  97.51 |   3.08 | 104.01 |   3.30 |  12.08 |   0.11 |  11.67 |   0.34 |  10.35 |  -0.21 |   0.42 |   9.99 |
  NGC0784                 | [BTW2003]J0201+2850,UGC01501,PGC007671,NGC0784,MCG+05-05-045,LGG011:[G93]003,KUG0158+285,IRAS01584+2836,CGCG503-074,AGC001501,2MASXJ02011693+2850141                                                                                                                                                                                                |      7671 |    NaN |  28.65 |    2.02137 |   28.83725 |      188 |        4 |      195 |        3 |      273 |    0.8 |   90.0 |     0.59 |     0.03 | SBd   | B    |       |           |             |   7.9 |   0.6 |     1.62 |     0.03 |  41.36 |   1.01 |  41.36 |    NaN |  13.24 |   0.10 |  13.52 |   0.26 |  10.89 |    NaN |   0.32 |    NaN |
  NGC6300                 | VV734,PGC060001,NGC6300,IRAS17123-6245,HIPASSJ1716-62,ESOLV1010250,ESO101-025,AGC031630,2MIG2363,2MASXJ17165947-6249139                                                                                                                                                                                                                             |     60001 |  30.60 |  30.15 |   17.28316 |  -62.82018 |     1109 |        2 |     1109 |        3 |      896 |  118.6 |   53.2 |     0.20 |     0.03 | SBb   | B    | R     |           |             |   3.1 |   0.6 |     1.73 |     0.02 | 138.16 |   1.45 | 172.63 |   1.94 |  13.32 |   0.14 |  10.04 |   0.42 |  10.23 |   0.02 |   0.64 |   8.65 |
  ESO138-029              | PGC060379,HRG13801,ESOLV1380290,ESO138-029,6dFJ1729096-622644,2MASXJ17290966-6226447,2MASXJ17290957-6226441                                                                                                                                                                                                                                         |     60379 |  34.07 |    NaN |   17.48598 |  -62.44560 |     4693 |       26 |      NaN |      NaN |     4482 |   35.1 |   76.5 |     0.33 |     0.03 | S0-a  | B    | R     | M         |             |  -1.0 |   1.4 |     1.38 |     0.02 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.36 |  12.35 |    NaN |    NaN |    NaN |
  NGC6622                 | VV247:,UGC11175:,PGC061579,NGC6622,MCG+11-22-031,KPG534B,CGCG322-036:,ARP081:                                                                                                                                                                                                                                                                       |     61579 |  34.91 |    NaN |   18.21652 |   68.35540 |     6284 |       20 |      NaN |      NaN |     6578 |  117.0 |   27.3 |     0.05 |     0.03 | Sab   |      |       | M         |             |   1.7 |   2.2 |     0.99 |     0.05 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.20 |  14.24 |    NaN |    NaN |    NaN |
  IC4710                  | PGC061922,IRAS18235-6700,IRAS18234-6700,IC4710,HIPASSJ1828-66,ESOLV1030220,ESO103-022,2MASXJ18283796-6658561                                                                                                                                                                                                                                        |     61922 |  29.52 |  29.34 |   18.47721 |  -66.98225 |      739 |        4 |      740 |        4 |      511 |    NaN |   34.9 |     0.07 |     0.03 | Sm    | B    |       |           |             |   8.9 |   0.4 |     1.54 |     0.03 |  18.96 |   0.77 |  33.16 |   1.47 |  13.68 |   0.17 |  12.97 |   0.38 |  11.99 |  -0.18 |   0.46 |  11.02 |
  IC4721                  | PGC062066,IRAS18300-5832,IC4721,HIPASSJ1834-58,ESOLV1400270,ESO140-027,AGC031967,2MASXJ18342476-5829478                                                                                                                                                                                                                                             |     62066 |  32.38 |  31.48 |   18.57350 |  -58.49650 |     2237 |        3 |     2236 |        5 |     2038 |  148.5 |   75.1 |     0.51 |     0.04 | SBc   | B    |       |           |             |   5.9 |   0.4 |     1.72 |     0.03 | 137.67 |   3.37 | 142.46 |   3.51 |  12.75 |   0.19 |  12.15 |   0.34 |  11.14 |  -0.09 |   0.56 |  10.48 |
  NGC6753                 | PGC062870,NGC6753,LGG426:[G93]001,IRAS19071-5707,HIPASSJ1911-57,ESOLV1840220,ESO184-022,6dFJ1911235-570258,2MASXJ19112363-5702584                                                                                                                                                                                                                   |     62870 |  33.19 |    NaN |   19.18987 |  -57.04939 |     3176 |       13 |     3182 |        6 |     2979 |   25.1 |   30.1 |     0.06 |     0.03 | Sb    |      | R     |           |             |   3.0 |   0.3 |     1.47 |     0.03 | 198.25 |   8.53 | 394.77 |  18.37 |  14.45 |   0.23 |  10.52 |   0.30 |  11.51 |   0.05 |   0.73 |   9.48 |
  NGC6822                 | PGC063616,NGC6822,MCG-02-50-006,IRAS19421-1455,IC4895,HIPASSJ1944-14,DDO209,BARNARD_GALAXY,2MASXJ19445619-1447512                                                                                                                                                                                                                                   |     63616 |    NaN |  23.32 |   19.74916 |  -14.80034 |      -56 |        1 |      -58 |        2 |      -63 |    NaN |   16.9 |     0.02 |     0.05 | IB    | B    |       |           |             |   9.8 |   0.4 |     2.24 |     0.04 |  26.87 |   0.86 |  92.40 |   5.66 |   8.96 |   0.20 |   8.90 |   1.02 |   8.29 |    NaN |    NaN |    NaN |
  IC4901                  | PGC093939,PGC063797,IRAS19502-5850,IRAS19501-5850,IC4901,HIPASSJ1954-58,ESOLV1420500,ESO142-050,AGC032838,2MASXJ19542352-5842488                                                                                                                                                                                                                    |     63797 |  32.25 |  31.26 |   19.90642 |  -58.71382 |     2139 |        3 |     2138 |        5 |     1931 |  130.3 |   47.8 |     0.16 |     0.04 | SABc  | B    |       |           |             |   5.1 |   0.5 |     1.57 |     0.04 |  96.71 |   1.15 | 130.63 |   1.74 |  13.31 |   0.17 |  12.18 |   0.24 |  11.44 |    NaN |    NaN |  10.80 |
  NGC6872                 | VV297:,PGC064413,NGC6872,IRAS20117-7055,IRAS20115-7055,HIPASSJ2016-70,ESOLV0730320,ESO073-032,2MASXJ20165648-7046057                                                                                                                                                                                                                                |     64413 |  34.05 |    NaN |   20.28232 |  -70.76791 |     4703 |       33 |     4686 |        8 |     4455 |   44.9 |   72.5 |     0.42 |     0.05 | SBb   | B    |       | M         |             |   3.3 |   0.6 |     1.67 |     0.03 | 368.35 |  15.22 | 386.25 |  16.10 |  14.24 |   0.23 |  12.09 |   0.20 |  11.78 |   0.33 |   0.77 |    NaN |
  NGC6902                 | PGC064632,NGC6902,MCG-07-42-002,LGG434:[G93]003,IRAS20210-4348,HIPASSJ2024-43,ESOLV2850080,ESO285-008,2MASXJ20242813-4339127                                                                                                                                                                                                                        |     64632 |  32.94 |  32.33 |   20.40781 |  -43.65342 |     2793 |        4 |     2795 |        4 |     2639 |  158.2 |   40.2 |     0.10 |     0.02 | SBab  | B    | R     |           |             |   2.3 |   1.1 |     1.43 |     0.03 | 150.54 |   3.09 | 233.35 |   5.14 |  12.86 |   0.13 |  12.77 |   0.17 |  11.63 |   0.04 |   0.63 |    NaN |
  NGC6907                 | UGCA418,PGC064650,NGC6907,MCG-04-48-006,LGG436:[G93]003,IRAS20221-2458,HIPASSJ2025-24,ESOLV5280030,ESO528-003,AGC033399,6dFJ2025067-244834,2MASXJ20250669-2448339,2MASXJ20250664-2448335                                                                                                                                                            |     64650 |  33.27 |  33.18 |   20.41851 |  -24.80940 |     3178 |        7 |     3171 |        4 |     3111 |   66.7 |   37.5 |     0.09 |     0.04 | Sbc   | B    |       |           |             |   4.0 |   0.5 |     1.52 |     0.02 | 129.46 |   2.10 | 212.88 |   4.05 |  13.75 |   0.11 |  10.22 |   0.27 |  11.47 |  -0.04 |   0.59 |  10.02 |
  NGC6928                 | UGC11589,PGC064932,NGC6928,MCG+02-52-017,LGG438:[G93]003,IRAS20304+0945,CGCG424-021,2MFGC15597,2MASXJ20325022+0955351                                                                                                                                                                                                                               |     64932 |  34.23 |  33.98 |   20.54727 |    9.92649 |     4712 |        4 |     4713 |        5 |     4815 |  105.8 |   90.0 |     0.61 |     0.03 | SBab  | B    |       |           |             |   2.0 |   0.2 |     1.32 |     0.03 | 211.75 |   7.15 | 211.75 |    NaN |  15.44 |   0.09 |  12.19 |   0.47 |  12.38 |   0.13 |   0.70 |    NaN |
  NGC6925                 | PGC698498,PGC064980,NGC6925,MCG-05-48-022,LGG437:[G93]003,IRAS20312-3209,HIPASSJ2034-31,ESOLV4630040,ESO463-004,AGC033592,6dFJ2034206-315851,2MFGC15611,2MASXJ20342056-3158512                                                                                                                                                                      |     64980 |  32.97 |  32.37 |   20.57238 |  -31.98088 |     2786 |        2 |     2787 |        3 |     2683 |    4.4 |   84.1 |     0.60 |     0.02 | Sbc   |      |       |           |             |   4.0 |   0.1 |     1.67 |     0.02 | 241.89 |   2.32 | 243.18 |   2.34 |  13.39 |   0.11 |  11.28 |   0.26 |  10.82 |   0.03 |   0.57 |   9.93 |
  NGC6946                 | UGC11597,PGC065001,NGC6946,MCG+10-29-006,IRAS20338+5958,CGCG304-006,ARP029,2MASXJ20345233+6009132                                                                                                                                                                                                                                                   |     65001 |    NaN |  29.14 |   20.58127 |   60.15361 |       46 |        2 |       43 |        3 |      318 |    NaN |   18.3 |     0.02 |     0.04 | SABc  | B    |       |           |             |   5.9 |   0.3 |     2.06 |     0.01 |  98.60 |   2.32 | 314.61 |  11.75 |  10.11 |   0.17 |   7.64 |   1.48 |   8.23 |    NaN |   0.41 |   6.68 |
  IC5052                  | PGC065603,LOG443,IRAS20473-6923,IC5052,HIPASSJ2052-69,ESOLV0740150,ESO074-015,2MFGC15806,2MASXJ20520163-6911359                                                                                                                                                                                                                                     |     65603 |    NaN |  28.71 |   20.86792 |  -69.20007 |      589 |        2 |      588 |        3 |      342 |  140.0 |   90.0 |     0.73 |     0.05 | SBcd  | B    |       |           |             |   7.0 |   0.5 |     1.85 |     0.02 |  80.16 |   1.94 |  80.16 |    NaN |  12.47 |   0.15 |  12.31 |   0.22 |  10.16 |  -0.12 |   0.44 |  10.90 |
  IC5078                  | UGCA419,PGC893076,PGC065960,MCG-03-53-021,IRAS20597-1701,IC5078,HIPASSJ2102-16,AGC600179,6dFJ2102312-164905,2MFGC15935,2MASXJ21023127-1649058                                                                                                                                                                                                       |     65960 |  31.64 |  31.51 |   21.04200 |  -16.81806 |     1474 |        2 |     1474 |        2 |     1436 |   86.5 |   90.0 |     0.76 |     0.03 | Sc    |      |       |           |             |   5.0 |   0.6 |     1.51 |     0.03 | 115.80 |   1.61 | 115.80 |    NaN |  13.78 |   0.10 |  13.39 |   0.33 |  11.97 |  -0.13 |   0.65 |  11.18 |
  PGC066150               | UGC11680:,PGC066150,NPM1G+03.0548,MRK0897,KPG552B,IRAS21052+0340,2ZW102,2MASXJ21074589+0352395,2MASSJ21074585+0352402                                                                                                                                                                                                                               |     66150 |  35.31 |    NaN |   21.12941 |    3.87776 |     7862 |       30 |      NaN |      NaN |     7925 |    NaN |    0.0 |     0.00 |     0.08 | E-S0  |      |       | M         |             |  -3.2 |   2.2 |     0.84 |     0.24 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |  11.98 |   0.36 |  14.47 |    NaN |    NaN |    NaN |
  NGC7049                 | PGC066549,NGC7049,LGG444:[G93]003,IRAS21156-4846,ESOLV2360010,ESO236-001,2MASXJ21190024-4833432                                                                                                                                                                                                                                                     |     66549 |  32.43 |  32.36 |   21.31672 |  -48.56081 |     2262 |        8 |      NaN |      NaN |     2076 |   63.7 |   56.1 |     0.17 |     0.03 | S0    |      |       |           |             |  -1.9 |   0.4 |     1.60 |     0.03 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |  13.38 |   0.24 |  11.40 |   0.51 |   0.96 |   9.04 |
  NGC7064                 | PGC438939,PGC066836,NGC7064,IRAS21255-5259,HIPASSJ2129-52,ESOLV1880090,ESO188-009,AGC034480,6dFJ2129030-524604,2MASXJ21290234-5246025                                                                                                                                                                                                               |     66836 |  29.81 |  30.19 |   21.48417 |  -52.76757 |      803 |       31 |      855 |        4 |      600 |   91.6 |   90.0 |     0.73 |     0.02 | SBc   | B    |       |           |             |   5.1 |   0.6 |     1.57 |     0.03 |  72.53 |   1.08 |  72.53 |    NaN |  13.39 |   0.14 |  13.44 |   0.06 |  11.46 |  -0.00 |   0.44 |  11.89 |
  NGC7090                 | PGC067045,NGC7090,IRAS21329-5446,HIPASSJ2136-54,ESOLV1880120,ESO188-012,6dFJ2136289-543327,2MIG2930,2MFGC16320,2MASXJ21362886-5433263                                                                                                                                                                                                               |     67045 |  29.94 |  29.89 |   21.60803 |  -54.55757 |      850 |        4 |      847 |        4 |      640 |  128.2 |   90.0 |     0.70 |     0.03 | Sc    | B    |       |           |             |   5.0 |   0.5 |     1.91 |     0.02 | 101.96 |   3.45 | 101.96 |    NaN |  12.73 |   0.18 |  10.99 |   0.10 |  10.07 |  -0.13 |   0.45 |    NaN |
  NGC7184                 | UGCA425,PGC067904,NGC7184,MCG-04-52-009,IRAS21599-2103,IRAS21598-2103,HIPASSJ2202-20,ESOLV6010090,ESO601-009,AGC034988,2MASXJ22023982-2048461                                                                                                                                                                                                       |     67904 |  32.84 |  32.62 |   22.04438 |  -20.81295 |     2622 |        2 |     2622 |        3 |     2545 |   61.4 |   90.0 |     0.68 |     0.03 | SBc   | B    | R     |           |             |   4.5 |   1.0 |     1.78 |     0.02 | 252.91 |   2.76 | 252.91 |    NaN |  13.48 |   0.10 |  11.90 |   0.14 |  10.48 |   0.08 |   0.63 |   9.83 |
  IC5152                  | PGC067908,IRAS21594-5132,IC5152,HIPASSJ2202-51,ESOLV2370270,ESO237-027,2MASXJ22024158-5117477,2MASXJ22024152-5117471                                                                                                                                                                                                                                |     67908 |    NaN |  26.46 |   22.04483 |  -51.29653 |      124 |        2 |      124 |        4 |      -81 |  103.1 |   51.6 |     0.15 |     0.04 | IAB   | B    |       |           |             |   9.7 |   0.7 |     1.71 |     0.02 |  38.54 |   1.31 |  49.15 |   1.73 |  13.01 |   0.25 |  11.97 |   0.11 |  10.01 |  -0.16 |   0.42 |    NaN |
  NGC7218                 | PGC068199,NGC7218,MCG-03-56-008,IRAS22074-1654,HIPASSJ2210-16,AGC620014,6dFJ2210117-163940,2MIG3008,2MASXJ22101171-1639395                                                                                                                                                                                                                          |     68199 |  31.86 |  32.00 |   22.16993 |  -16.66117 |     1660 |        2 |     1660 |        3 |     1600 |    NaN |   67.7 |     0.38 |     0.05 | Sc    | B    |       |           |             |   5.6 |   1.2 |     1.41 |     0.04 | 125.48 |   2.13 | 135.66 |   2.36 |  14.25 |   0.13 |  11.37 |   0.14 |  11.60 |  -0.17 |   0.33 |  11.04 |
  IC5176                  | RFGC3908,PGC301391,PGC163948,PGC068389,IRAS22112-6705,IRAS22111-6705,IC5176,HIPASSJ2214-66,FGCE1717,ESOLV1080200,ESO108-020,6dFJ2214558-665058,2MFGC16782,2MASXJ22145592-6650578                                                                                                                                                                    |     68389 |  31.70 |  32.12 |   22.24884 |  -66.84941 |     1746 |        4 |     1747 |        4 |     1494 |   27.5 |   90.0 |     0.86 |     0.03 | Sbc   | B    |       |           |             |   4.4 |   0.9 |     1.65 |     0.02 | 169.11 |   2.55 | 169.11 |    NaN |  13.20 |   0.17 |  11.53 |   0.13 |  11.99 |    NaN |    NaN |  11.91 |
  IC5201                  | PGC068618,LOG464,IRAS22179-4617,IC5201,HIPASSJ2220-46,ESOLV2890180,ESO289-018,AGC035285,2MASXJ22205743-4602090                                                                                                                                                                                                                                      |     68618 |  30.18 |  29.99 |   22.34927 |  -46.03525 |      915 |        3 |      915 |        4 |      724 |   22.3 |   66.7 |     0.37 |     0.02 | Sc    | B    |       |           |             |   6.1 |   0.6 |     1.83 |     0.02 |  80.13 |   1.28 |  87.24 |   1.42 |  12.52 |   0.14 |  12.64 |   0.05 |  10.68 |    NaN |    NaN |  10.89 |
  3C445                   | PGC192077,PGC068751,MRC2221-023,6dFJ2223495-020613,4C-02.83,3C445,2MASXJ22234962-0206137,2MASSJ22234954-0206128                                                                                                                                                                                                                                     |     68751 |  36.99 |    NaN |   22.39711 |   -2.10355 |    16857 |        2 |      NaN |      NaN |    16864 |   73.0 |   36.3 |     0.09 |     0.02 |       |      |       |           |             |   NaN |   NaN |     0.47 |     0.10 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.36 |  16.73 |    NaN |    NaN |  14.13 |
  NGC7314                 | PGC193128,PGC069253,NGC7314,MCG-04-53-018,IRAS22330-2618,HIPASSJ2235-26,ESOLV5330530,ESO533-053,DUKST534-001,ARP014,AGC035535,2MASXJ22354623-2603008                                                                                                                                                                                                |     69253 |  31.45 |  30.99 |   22.59611 |  -26.05051 |     1427 |        2 |     1427 |        3 |     1315 |    2.9 |   69.8 |     0.39 |     0.02 | SABb  | B    |       |           |             |   4.0 |   0.2 |     1.62 |     0.02 | 141.31 |   2.25 | 150.61 |   2.43 |  13.75 |   0.10 |  11.32 |   0.09 |  10.89 |  -0.12 |   0.51 |   9.94 |
  NGC7317                 | VV288:,PGC069256,NGC7317,MCG+06-49-038,HCG092E,CGCG514-060,ARP319:,2MASXJ22355187+3356415                                                                                                                                                                                                                                                           |     69256 |  34.96 |    NaN |   22.59775 |   33.94484 |     6599 |       26 |      NaN |      NaN |     6768 |    NaN |   22.1 |     0.02 |     0.06 | E     |      |       |           |             |  -4.6 |   1.3 |     0.91 |     0.14 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.35 |  14.19 |   0.49 |   0.83 |    NaN |
  NGC7319                 | VV288:,UGC12102,PGC069269,NPM1G+33.0466,NGC7319,MCG+06-49-041,IRAS22337+3342,HCG092C,CGCG514-064,ARP319:,2MASXJ22360355+3358327                                                                                                                                                                                                                     |     69269 |  34.99 |    NaN |   22.60099 |   33.97568 |     6643 |       39 |     6618 |       12 |     6812 |  112.0 |   53.3 |     0.20 |     0.03 | Sbc   | B    |       | M         |             |   4.0 |   0.7 |     1.22 |     0.04 |  45.49 |   2.49 |  56.73 |   3.16 |  15.88 |   0.25 |  13.07 |   0.34 |  13.31 |   0.17 |   0.81 |    NaN |
  NGC7410                 | PGC595541,PGC069994,NGC7410,MCG-07-47-002,IRAS22522-3955,IRAS22521-3955,ESOLV3460120,ESO346-012,DUKST346-001,6dFJ2255009-393941,2MASXJ22550094-3939409                                                                                                                                                                                              |     69994 |  31.81 |  33.02 |   22.91692 |  -39.66122 |     1741 |        5 |     1740 |        7 |     1564 |   42.7 |   90.0 |     0.53 |     0.02 | SBa   | B    |       |           |             |   1.0 |   0.6 |     1.78 |     0.02 | 274.76 |  24.43 | 274.76 |    NaN |    NaN |    NaN |  13.01 |   0.05 |  10.76 |   0.34 |   0.81 |   9.01 |
  NGC7418                 | PGC070069,NGC7418,MCG-06-50-013,LGG466:[G93]006,IRAS22538-3717,HIPASSJ2256-37,ESOLV4060250,ESO406-025,AGC035786,6dFJ2256361-370148,2MASXJ22563615-3701482                                                                                                                                                                                           |     70069 |  31.39 |  31.10 |   22.94337 |  -37.03000 |     1447 |        3 |     1448 |        4 |     1281 |  138.7 |   39.9 |     0.11 |     0.02 | Sc    | B    | R     |           |             |   5.8 |   0.5 |     1.56 |     0.03 |  99.19 |   1.60 | 154.76 |   2.73 |  13.94 |   0.12 |  11.24 |   0.07 |  11.42 |    NaN |    NaN |  10.11 |
  IC5267                  | PGC194546,PGC070094,MCG-07-47-007,LGG464:[G93]003,IRAS22543-4339,IC5267,HIPASSJ2257-43,ESOLV2900290,ESO290-029,6dFJ2257135-432346,2MASXJ22571357-4323461                                                                                                                                                                                            |     70094 |  31.75 |    NaN |   22.95375 |  -43.39603 |     1713 |        5 |     1714 |        4 |     1522 |  137.6 |   49.5 |     0.14 |     0.03 | S0-a  |      |       |           |             |  -1.1 |   1.4 |     1.75 |     0.03 | 167.74 |   5.22 | 220.58 |   7.18 |  13.74 |   0.20 |  12.47 |   0.05 |  11.31 |   0.35 |   0.84 |    NaN |
  NGC7424                 | PGC579376,PGC070096,NGC7424,MCG-07-47-008,IRAS22544-4120,HIPASSJ2257-41,ESOLV3460190,ESO346-019,6dFJ2257184-410414,2MASXJ22571836-4104140                                                                                                                                                                                                           |     70096 |  30.30 |  29.56 |   22.95510 |  -41.07065 |      937 |        9 |      939 |        4 |      754 |    NaN |   59.0 |     0.27 |     0.03 | Sc    | B    |       |           |             |   6.0 |   0.3 |     1.70 |     0.03 |  70.03 |   1.75 |  81.67 |   2.08 |  11.96 |   0.12 |  12.36 |   0.05 |  10.52 |  -0.20 |   0.41 |    NaN |
  NGC7456                 | PGC070304,NGC7456,MCG-07-47-011,IRAS22594-3950,IRAS22593-3950,HIPASSJ2302-39,ESOLV3460260,ESO346-026,AGC035848,6dFJ2302104-393410,2MASXJ23021042-3934098                                                                                                                                                                                            |     70304 |  30.95 |  30.83 |   23.03621 |  -39.56942 |     1201 |        3 |     1200 |        4 |     1023 |   22.4 |   72.8 |     0.47 |     0.04 | Sc    |      |       |           |             |   6.0 |   0.3 |     1.71 |     0.03 | 106.12 |   1.25 | 111.08 |   1.33 |  13.60 |   0.13 |  12.94 |   0.04 |  11.49 |  -0.21 |   0.41 |  11.03 |
  NGC7469                 | UGC12332,PGC070348,NGC7469,MCG+01-58-025,KPG575A,IRAS23007+0836,CGCG405-026,ARP298:,AGC012332,2MASXJ23031567+0852252                                                                                                                                                                                                                                |     70348 |  34.28 |  34.25 |   23.05434 |    8.87392 |     4911 |       15 |     4919 |        4 |     4957 |  126.0 |   30.2 |     0.06 |     0.03 | Sa    | B    |       |           |             |   1.1 |   0.3 |     1.14 |     0.03 | 165.72 |   6.85 | 329.02 |  15.02 |  16.44 |   0.24 |   9.70 |   0.30 |  12.48 |  -0.45 |   0.49 |    NaN |
  NGC7531                 | PGC070800,NGC7531,MCG-07-47-025,LGG472:[G93]002,IRAS23120-4352,HIPASSJ2314-43,ESOLV2910100,ESO291-010,AGC035964,6dFJ2314484-433560,2MASXJ23144850-4335597                                                                                                                                                                                           |     70800 |  31.58 |  31.93 |   23.24679 |  -43.59984 |     1597 |        3 |     1597 |        4 |     1400 |   16.8 |   68.9 |     0.38 |     0.04 | SABb  | B    | R     |           |             |   4.0 |   0.1 |     1.61 |     0.03 | 150.44 |   1.59 | 161.21 |   1.75 |  13.11 |   0.12 |  12.20 |   0.05 |  11.30 |  -0.04 |   0.62 |  10.35 |
  NGC7606                 | SDSSJ231904.78-082906.3,SDSSJ231904.77-082906.3,PGC071047,NGC7606,MCG-02-59-012,IRAS23164-0845,HIPASSJ2319-08,AGC630172,6dFJ2319048-082906,2MASXJ23190480-0829065                                                                                                                                                                                   |     71047 |  32.51 |  32.75 |   23.31799 |   -8.48510 |     2217 |        5 |     2232 |        3 |     2172 |    NaN |   33.0 |     0.07 |     0.04 | Sb    |      |       |           |             |   3.0 |   0.4 |     1.72 |     0.03 | 242.79 |   2.60 | 445.53 |   6.74 |  13.79 |   0.17 |  11.91 |   0.16 |  11.30 |   0.07 |   0.70 |  10.43 |
  NGC7640                 | [BTW2003]J2322+4050,UGC12554,PGC071220,NGC7640,MCG+07-48-002,IRAS23197+4034,CGCG533-001,CGCG532-017,2MASXJ23220658+4050435                                                                                                                                                                                                                          |     71220 |  29.67 |  29.65 |   23.36849 |   40.84542 |      372 |        2 |      370 |        2 |      553 |  167.3 |   85.7 |     0.68 |     0.06 | Sc    | B    |       |           |             |   5.3 |   0.7 |     1.91 |     0.02 | 107.61 |   1.70 | 107.91 |   1.71 |  11.76 |   0.10 |  11.44 |   0.48 |   9.99 |  -0.21 |   0.30 |    NaN |
  IC5325                  | PGC071548,MCG-07-48-004,LGG472:[G93]009,IRAS23260-4136,IC5325,HIPASSJ2328-41,ESOLV3470180,ESO347-018,6dFJ2328434-412000,2MASXJ23284342-4120005                                                                                                                                                                                                      |     71548 |  31.45 |    NaN |   23.47873 |  -41.33341 |     1507 |        4 |     1510 |        7 |     1315 |    NaN |   24.9 |     0.04 |     0.03 | Sbc   | B    |       |           |             |   4.2 |   0.5 |     1.46 |     0.03 |  56.81 |   2.15 | 134.74 |   5.86 |  15.12 |   0.13 |  11.17 |   0.09 |  11.71 |  -0.06 |   0.52 |  11.27 |
  IC5328                  | PGC071730,IC5328,ESOLV2910290,ESO291-029,6dFJ2333164-450057,2MASXJ23331645-4500574                                                                                                                                                                                                                                                                  |     71730 |  33.16 |  32.87 |   23.55456 |  -45.01598 |     3138 |       21 |      NaN |      NaN |     2932 |   40.9 |   90.0 |     0.23 |     0.03 | E     | B    |       |           |             |  -4.2 |   1.1 |     1.48 |     0.03 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.06 |  12.16 |   0.42 |   0.92 |    NaN |
  IC5332                  | PGC071775,MCG-06-51-012,LGG478:[G93]001,IC5332,HIPASSJ2334-36,ESOLV4080090,ESO408-009,2MASXJ23342748-3606038                                                                                                                                                                                                                                        |     71775 |  29.52 |  31.17 |   23.57430 |  -36.10145 |      704 |        3 |      704 |        4 |      530 |    NaN |   18.5 |     0.02 |     0.04 | SABc  | B    |       |           |             |   6.8 |   0.4 |     1.78 |     0.03 |  44.45 |   1.04 | 140.23 |   5.19 |  12.35 |   0.14 |    NaN |   0.07 |  11.20 |    NaN |    NaN |    NaN |
  ESO240-011              | RFGC4156,PGC496757,PGC129982,PGC071948,IRAS23351-4800,HIPASSJ2337-47,FGCE1839,ESOLV2400110,ESO240-011,AGC036187,6dFJ2337495-474339,2MASXJ23374994-4743400                                                                                                                                                                                           |     71948 |  32.91 |  33.28 |   23.63040 |  -47.72743 |     2841 |        3 |     2842 |        3 |     2625 |  127.5 |   90.0 |     1.07 |     0.03 | Sc    |      |       |           |             |   5.0 |   0.4 |     1.75 |     0.02 | 267.48 |   2.93 | 267.48 |    NaN |  13.26 |   0.12 |  12.55 |   0.05 |  11.48 |   0.13 |   0.59 |  11.55 |
